grp,vcov,sdcor,Percent,Rmse,Heritability,R_squared,Env.DAP,Vegetation.Index,DAP,Year,Env
Range,4.38872613648113e-05,0.00662474613587655,2.99,0.0155309660478615,0.774,0.661023378984075,IAH4.2021.134,MGVRI,134,2021,IAH4.2021
Pass,6.34033828177419e-05,0.0079626241163163,4.32,0.0155309660478615,0.774,0.661023378984075,IAH4.2021.134,MGVRI,134,2021,IAH4.2021
Replicate,9.97768993493179e-06,0.00315874815946631,0.68,0.0155309660478615,0.774,0.661023378984075,IAH4.2021.134,MGVRI,134,2021,IAH4.2021
Residual,0.000497149432611165,0.0222968480420701,33.9,0.0155309660478615,0.774,0.661023378984075,IAH4.2021.134,MGVRI,134,2021,IAH4.2021
Pedigree,3.84922544927829,1.96194430330687,57.4,1.0667853023318,0.768,0.654141662266652,IAH4.2021.134,NDI,134,2021,IAH4.2021
Range,0.190007223178893,0.435898179829755,2.83,1.0667853023318,0.768,0.654141662266652,IAH4.2021.134,NDI,134,2021,IAH4.2021
Pass,0.298845157127348,0.546667318510397,4.46,1.0667853023318,0.768,0.654141662266652,IAH4.2021.134,NDI,134,2021,IAH4.2021
Replicate,0.0487135889393347,0.220711551440641,0.73,1.0667853023318,0.768,0.654141662266652,IAH4.2021.134,NDI,134,2021,IAH4.2021
Residual,2.31938810125063,1.52295374232136,34.59,1.0667853023318,0.768,0.654141662266652,IAH4.2021.134,NDI,134,2021,IAH4.2021
Pedigree,0.000283266458347917,0.0168305216302976,27.23,0.0215086873157185,0.468,0.379886562721323,IAH4.2021.134,NDRBI,134,2021,IAH4.2021
Range,7.58097710014047e-05,0.00870688066998766,7.29,0.0215086873157185,0.468,0.379886562721323,IAH4.2021.134,NDRBI,134,2021,IAH4.2021
Pass,3.60744817223587e-05,0.0060062036031389,3.47,0.0215086873157185,0.468,0.379886562721323,IAH4.2021.134,NDRBI,134,2021,IAH4.2021
Replicate,9.39607677167842e-08,0.000306530206858613,0.01,0.0215086873157185,0.468,0.379886562721323,IAH4.2021.134,NDRBI,134,2021,IAH4.2021
Residual,0.000645183473362833,0.0254004620698686,62.01,0.0215086873157185,0.468,0.379886562721323,IAH4.2021.134,NDRBI,134,2021,IAH4.2021
Pedigree,0.000694948072286858,0.0263618677693152,42.06,0.0214157586415865,0.643,0.532486629102826,IAH4.2021.134,NGBDI,134,2021,IAH4.2021
Range,9.24158326163512e-05,0.00961331538109258,5.59,0.0214157586415865,0.643,0.532486629102826,IAH4.2021.134,NGBDI,134,2021,IAH4.2021
Pass,9.07891509991122e-05,0.00952833411458226,5.5,0.0214157586415865,0.643,0.532486629102826,IAH4.2021.134,NGBDI,134,2021,IAH4.2021
Replicate,1.61220701278144e-06,0.00126972714107459,0.1,0.0214157586415865,0.643,0.532486629102826,IAH4.2021.134,NGBDI,134,2021,IAH4.2021
Residual,0.000772417561651587,0.0277924011494435,46.75,0.0214157586415865,0.643,0.532486629102826,IAH4.2021.134,NGBDI,134,2021,IAH4.2021
Pedigree,0.000675403813950029,0.0259885323546758,52.39,0.0153083863212392,0.746,0.642668804589363,IAH4.2021.134,RminusB,134,2021,IAH4.2021
Range,0.000112468240566297,0.0106051044580569,8.72,0.0153083863212392,0.746,0.642668804589363,IAH4.2021.134,RminusB,134,2021,IAH4.2021
Pass,3.56592010565274e-05,0.00597153255509232,2.77,0.0153083863212392,0.746,0.642668804589363,IAH4.2021.134,RminusB,134,2021,IAH4.2021
Replicate,4.96361051789766e-06,0.00222791618287081,0.39,0.0153083863212392,0.746,0.642668804589363,IAH4.2021.134,RminusB,134,2021,IAH4.2021
Residual,0.000460652607964915,0.0214628191989057,35.73,0.0153083863212392,0.746,0.642668804589363,IAH4.2021.134,RminusB,134,2021,IAH4.2021
Pedigree,0.00328198863993785,0.0572886432021029,25.67,0.0791675098418352,0.436,0.336628591621671,IAH4.2021.134,RdivB,134,2021,IAH4.2021
Range,0.000690354583835583,0.0262745995942009,5.4,0.0791675098418352,0.436,0.336628591621671,IAH4.2021.134,RdivB,134,2021,IAH4.2021
Pass,0.000332016966118179,0.0182213327206925,2.6,0.0791675098418352,0.436,0.336628591621671,IAH4.2021.134,RdivB,134,2021,IAH4.2021
Replicate,0,0,0,0.0791675098418352,0.436,0.336628591621671,IAH4.2021.134,RdivB,134,2021,IAH4.2021
Residual,0.00848231419553665,0.0920994798874383,66.34,0.0791675098418352,0.436,0.336628591621671,IAH4.2021.134,RdivB,134,2021,IAH4.2021
Pedigree,2.21299635272341e-05,0.00470424951796076,37.82,0.00452513994669362,0.582,0.456837220507681,IAH4.2021.134,RCC,134,2021,IAH4.2021
Range,3.81942633486337e-06,0.00195433526675015,6.53,0.00452513994669362,0.582,0.456837220507681,IAH4.2021.134,RCC,134,2021,IAH4.2021
Pass,7.83032694905742e-07,0.000884891346384257,1.34,0.00452513994669362,0.582,0.456837220507681,IAH4.2021.134,RCC,134,2021,IAH4.2021
Replicate,0,0,0,0.00452513994669362,0.582,0.456837220507681,IAH4.2021.134,RCC,134,2021,IAH4.2021
Residual,3.17838746205683e-05,0.00563771891996828,54.32,0.00452513994669362,0.582,0.456837220507681,IAH4.2021.134,RCC,134,2021,IAH4.2021
Pedigree,0.000198730459763407,0.0140971791420627,47.7,0.0096870712606004,0.699,0.589699160411098,IAH4.2021.134,MRCC,134,2021,IAH4.2021
Range,3.37689768813956e-05,0.00581110805969013,8.11,0.0096870712606004,0.699,0.589699160411098,IAH4.2021.134,MRCC,134,2021,IAH4.2021
Pass,1.25019220947319e-05,0.00353580572072787,3,0.0096870712606004,0.699,0.589699160411098,IAH4.2021.134,MRCC,134,2021,IAH4.2021
Replicate,6.82796657300298e-07,0.000826315107752665,0.16,0.0096870712606004,0.699,0.589699160411098,IAH4.2021.134,MRCC,134,2021,IAH4.2021
Residual,0.000170942104042912,0.0130744829359678,41.03,0.0096870712606004,0.699,0.589699160411098,IAH4.2021.134,MRCC,134,2021,IAH4.2021
Pedigree,0.00145632416944391,0.0381618155941761,50.31,0.0244980690760442,0.72,0.609535726303825,IAH4.2021.134,RGBVI,134,2021,IAH4.2021
Range,0.000126970473345825,0.0112681175599931,4.39,0.0244980690760442,0.72,0.609535726303825,IAH4.2021.134,RGBVI,134,2021,IAH4.2021
Pass,0.000170489162785178,0.0130571498722033,5.89,0.0244980690760442,0.72,0.609535726303825,IAH4.2021.134,RGBVI,134,2021,IAH4.2021
Replicate,1.06201273905613e-05,0.003258853692721,0.37,0.0244980690760442,0.72,0.609535726303825,IAH4.2021.134,RGBVI,134,2021,IAH4.2021
Residual,0.00113026467598494,0.0336194092152872,39.05,0.0244980690760442,0.72,0.609535726303825,IAH4.2021.134,RGBVI,134,2021,IAH4.2021
Pedigree,0.00609877520392671,0.0780946554120492,51.09,0.0478810605480027,0.734,0.629819290307784,IAH4.2021.134,TGI,134,2021,IAH4.2021
Range,0.00102388764016594,0.0319982443294306,8.58,0.0478810605480027,0.734,0.629819290307784,IAH4.2021.134,TGI,134,2021,IAH4.2021
Pass,0.000356358343183638,0.0188774559510448,2.99,0.0478810605480027,0.734,0.629819290307784,IAH4.2021.134,TGI,134,2021,IAH4.2021
Replicate,3.88304193868724e-05,0.00623140589168066,0.33,0.0478810605480027,0.734,0.629819290307784,IAH4.2021.134,TGI,134,2021,IAH4.2021
Residual,0.0044186700628927,0.0664730777299554,37.02,0.0478810605480027,0.734,0.629819290307784,IAH4.2021.134,TGI,134,2021,IAH4.2021
Pedigree,0.00158219490082598,0.0397768136082565,55,0.0232404933755579,0.748,0.629838746894098,IAH4.2021.134,VEG,134,2021,IAH4.2021
Range,9.65237371600478e-05,0.0098246494675407,3.36,0.0232404933755579,0.748,0.629838746894098,IAH4.2021.134,VEG,134,2021,IAH4.2021
Pass,0.000121574128578205,0.0110260658703912,4.23,0.0232404933755579,0.748,0.629838746894098,IAH4.2021.134,VEG,134,2021,IAH4.2021
Replicate,1.15256743089147e-05,0.00339494835143551,0.4,0.0232404933755579,0.748,0.629838746894098,IAH4.2021.134,VEG,134,2021,IAH4.2021
Residual,0.00106482014290358,0.0326315819859164,37.02,0.0232404933755579,0.748,0.629838746894098,IAH4.2021.134,VEG,134,2021,IAH4.2021
Pedigree,0.000588969729453519,0.024268698552941,26.27,0.0326325576192956,0.447,0.351366592291612,IAH4.2021.134,NRMBI,134,2021,IAH4.2021
Range,0.000155885001476973,0.0124853915227746,6.95,0.0326325576192956,0.447,0.351366592291612,IAH4.2021.134,NRMBI,134,2021,IAH4.2021
Pass,4.30114040585848e-05,0.00655830801797116,1.92,0.0326325576192956,0.447,0.351366592291612,IAH4.2021.134,NRMBI,134,2021,IAH4.2021
Replicate,4.88599312734475e-12,2.21042826785778e-06,0,0.0326325576192956,0.447,0.351366592291612,IAH4.2021.134,NRMBI,134,2021,IAH4.2021
Residual,0.0014544248381505,0.0381369222427623,64.86,0.0326325576192956,0.447,0.351366592291612,IAH4.2021.134,NRMBI,134,2021,IAH4.2021
Pedigree,0.000219962228053919,0.0148311236274909,58.82,0.00784495646001355,0.776,0.660008710820725,IAH4.2021.134,MSRGR,134,2021,IAH4.2021
Range,1.10753532417464e-05,0.00332796533061064,2.96,0.00784495646001355,0.776,0.660008710820725,IAH4.2021.134,MSRGR,134,2021,IAH4.2021
Pass,1.33147358923805e-05,0.00364893626861041,3.56,0.00784495646001355,0.776,0.660008710820725,IAH4.2021.134,MSRGR,134,2021,IAH4.2021
Replicate,2.47545276940064e-06,0.00157335716523638,0.66,0.00784495646001355,0.776,0.660008710820725,IAH4.2021.134,MSRGR,134,2021,IAH4.2021
Residual,0.000127148763853016,0.0112760260665279,34,0.00784495646001355,0.776,0.660008710820725,IAH4.2021.134,MSRGR,134,2021,IAH4.2021
Pedigree,0.000128026832115627,0.0113148942600286,57.08,0.00612777921833557,0.769,0.657894394281975,IAH4.2021.134,TNDGR,134,2021,IAH4.2021
Range,6.40109464628989e-06,0.00253003846735379,2.85,0.00612777921833557,0.769,0.657894394281975,IAH4.2021.134,TNDGR,134,2021,IAH4.2021
Pass,1.14123528852255e-05,0.00337821741236788,5.09,0.00612777921833557,0.769,0.657894394281975,IAH4.2021.134,TNDGR,134,2021,IAH4.2021
Replicate,1.73056386928414e-06,0.00131550897727235,0.77,0.00612777921833557,0.769,0.657894394281975,IAH4.2021.134,TNDGR,134,2021,IAH4.2021
Residual,7.67369554236834e-05,0.00875996320903709,34.21,0.00612777921833557,0.769,0.657894394281975,IAH4.2021.134,TNDGR,134,2021,IAH4.2021
Pedigree,1.57804435092284,1.25620235269754,2.75,4.51528538619598,0.119,0.592205698754381,WIH1.2020.22,BI,22,2020,WIH1.2020
Range,3.03749010325765,1.74283966653782,5.29,4.51528538619598,0.119,0.592205698754381,WIH1.2020.22,BI,22,2020,WIH1.2020
Pass,25.8930757191904,5.08852392341732,45.1,4.51528538619598,0.119,0.592205698754381,WIH1.2020.22,BI,22,2020,WIH1.2020
Replicate,3.49185543859327,1.86865069999539,6.08,4.51528538619598,0.119,0.592205698754381,WIH1.2020.22,BI,22,2020,WIH1.2020
Residual,23.4128042763183,4.83867794715853,40.78,4.51528538619598,0.119,0.592205698754381,WIH1.2020.22,BI,22,2020,WIH1.2020
Pedigree,3.37331653513101e-05,0.00580802594272014,27.94,0.00454128686469538,0.643,0.689340680491501,WIH1.2020.22,GLI,22,2020,WIH1.2020
Range,3.81056968639294e-06,0.00195206805372993,3.16,0.00454128686469538,0.643,0.689340680491501,WIH1.2020.22,GLI,22,2020,WIH1.2020
Pass,2.80806413964395e-05,0.00529911703932264,23.26,0.00454128686469538,0.643,0.689340680491501,WIH1.2020.22,GLI,22,2020,WIH1.2020
Replicate,1.76029363778005e-05,0.00419558534388237,14.58,0.00454128686469538,0.643,0.689340680491501,WIH1.2020.22,GLI,22,2020,WIH1.2020
Residual,3.75073473746599e-05,0.00612432423820457,31.07,0.00454128686469538,0.643,0.689340680491501,WIH1.2020.22,GLI,22,2020,WIH1.2020
Pedigree,2.65126565198909e-05,0.00514904423363122,31.71,0.00433305398573565,0.623,0.616954922589016,WIH1.2020.22,NGRDI,22,2020,WIH1.2020
Range,0,0,0,0.00433305398573565,0.623,0.616954922589016,WIH1.2020.22,NGRDI,22,2020,WIH1.2020
Pass,2.37808897602384e-05,0.00487656536511491,28.44,0.00433305398573565,0.623,0.616954922589016,WIH1.2020.22,NGRDI,22,2020,WIH1.2020
Replicate,1.29136133378637e-06,0.00113638080491812,1.54,0.00433305398573565,0.623,0.616954922589016,WIH1.2020.22,NGRDI,22,2020,WIH1.2020
Residual,3.20272101036034e-05,0.00565925879454222,38.3,0.00433305398573565,0.623,0.616954922589016,WIH1.2020.22,NGRDI,22,2020,WIH1.2020
Pedigree,7.13892783683926e-05,0.00844921761871433,29.95,0.00723486750754916,0.617,0.628566301604612,WIH1.2020.22,VARI,22,2020,WIH1.2020
Range,0,0,0,0.00723486750754916,0.617,0.628566301604612,WIH1.2020.22,VARI,22,2020,WIH1.2020
Pass,6.93375526263269e-05,0.00832691735435911,29.08,0.00723486750754916,0.617,0.628566301604612,WIH1.2020.22,VARI,22,2020,WIH1.2020
Replicate,9.12128646851775e-06,0.00302014676274478,3.83,0.00723486750754916,0.617,0.628566301604612,WIH1.2020.22,VARI,22,2020,WIH1.2020
Residual,8.85485593562216e-05,0.00941002440784409,37.14,0.00723486750754916,0.617,0.628566301604612,WIH1.2020.22,VARI,22,2020,WIH1.2020
Pedigree,0.000156962098989326,0.0125284515798771,18.72,0.00946614355014872,0.65,0.798183755986934,WIH1.2020.22,BGI,22,2020,WIH1.2020
Range,7.13898732220254e-05,0.00844925282034012,8.51,0.00946614355014872,0.65,0.798183755986934,WIH1.2020.22,BGI,22,2020,WIH1.2020
Pass,0.000203419417824976,0.0142625179342561,24.26,0.00946614355014872,0.65,0.798183755986934,WIH1.2020.22,BGI,22,2020,WIH1.2020
Replicate,0.000237605905417331,0.0154144706499228,28.33,0.00946614355014872,0.65,0.798183755986934,WIH1.2020.22,BGI,22,2020,WIH1.2020
Residual,0.000169248259668031,0.0130095449446947,20.18,0.00946614355014872,0.65,0.798183755986934,WIH1.2020.22,BGI,22,2020,WIH1.2020
Pedigree,2.42682663453118e-05,0.00492628321813838,2.75,0.0177070017940662,0.119,0.592205706971487,WIH1.2020.22,BI_new,22,2020,WIH1.2020
Range,4.67126448631771e-05,0.00683466494154447,5.29,0.0177070017940662,0.119,0.592205706971487,WIH1.2020.22,BI_new,22,2020,WIH1.2020
Pass,0.00039820191511117,0.0199549972465839,45.1,0.0177070017940662,0.119,0.592205706971487,WIH1.2020.22,BI_new,22,2020,WIH1.2020
Replicate,5.37001775440982e-05,0.00732804049825724,6.08,0.0177070017940662,0.119,0.592205706971487,WIH1.2020.22,BI_new,22,2020,WIH1.2020
Residual,0.000360058510728793,0.0189752077914523,40.78,0.0177070017940662,0.119,0.592205706971487,WIH1.2020.22,BI_new,22,2020,WIH1.2020
Pedigree,3.37337486820452e-05,0.00580807616014504,27.94,0.00454125963054875,0.643,0.689344744026524,WIH1.2020.22,GLI_new,22,2020,WIH1.2020
Range,3.8101184725384e-06,0.00195195247701843,3.16,0.00454125963054875,0.643,0.689344744026524,WIH1.2020.22,GLI_new,22,2020,WIH1.2020
Pass,2.80819110312701e-05,0.00529923683479708,23.26,0.00454125963054875,0.643,0.689344744026524,WIH1.2020.22,GLI_new,22,2020,WIH1.2020
Replicate,1.76024824544465e-05,0.004195531248179,14.58,0.00454125963054875,0.643,0.689344744026524,WIH1.2020.22,GLI_new,22,2020,WIH1.2020
Residual,3.75070628121664e-05,0.00612430100600603,31.07,0.00454125963054875,0.643,0.689344744026524,WIH1.2020.22,GLI_new,22,2020,WIH1.2020
Pedigree,2.6512656520826e-05,0.00514904423372202,31.71,0.00433305398575619,0.623,0.616954922435341,WIH1.2020.22,NGRDI_new,22,2020,WIH1.2020
Range,0,0,0,0.00433305398575619,0.623,0.616954922435341,WIH1.2020.22,NGRDI_new,22,2020,WIH1.2020
Pass,2.37808897364544e-05,0.00487656536267631,28.44,0.00433305398575619,0.623,0.616954922435341,WIH1.2020.22,NGRDI_new,22,2020,WIH1.2020
Replicate,1.29136132508845e-06,0.0011363808010911,1.54,0.00433305398575619,0.623,0.616954922435341,WIH1.2020.22,NGRDI_new,22,2020,WIH1.2020
Residual,3.20272101048437e-05,0.00565925879465179,38.3,0.00433305398575619,0.623,0.616954922435341,WIH1.2020.22,NGRDI_new,22,2020,WIH1.2020
Pedigree,0.000156962098989326,0.0125284515798771,18.72,0.00946614355014872,0.65,0.798183755986934,WIH1.2020.22,BGI_new,22,2020,WIH1.2020
Range,7.13898732220254e-05,0.00844925282034012,8.51,0.00946614355014872,0.65,0.798183755986934,WIH1.2020.22,BGI_new,22,2020,WIH1.2020
Pass,0.000203419417824976,0.0142625179342561,24.26,0.00946614355014872,0.65,0.798183755986934,WIH1.2020.22,BGI_new,22,2020,WIH1.2020
Replicate,0.000237605905417331,0.0154144706499228,28.33,0.00946614355014872,0.65,0.798183755986934,WIH1.2020.22,BGI_new,22,2020,WIH1.2020
Residual,0.000169248259668031,0.0130095449446947,20.18,0.00946614355014872,0.65,0.798183755986934,WIH1.2020.22,BGI_new,22,2020,WIH1.2020
Pedigree,8.37398328113713e-06,0.00289378355810125,16.13,0.00207627847398178,0.666,0.838169194571579,WIH1.2020.22,BCC,22,2020,WIH1.2020
Range,5.43642056886335e-06,0.00233161329745379,10.47,0.00207627847398178,0.666,0.838169194571579,WIH1.2020.22,BCC,22,2020,WIH1.2020
Pass,1.35056223934551e-05,0.00367499964536803,26.02,0.00207627847398178,0.666,0.838169194571579,WIH1.2020.22,BCC,22,2020,WIH1.2020
Replicate,1.61956068171109e-05,0.004024376574963,31.2,0.00207627847398178,0.666,0.838169194571579,WIH1.2020.22,BCC,22,2020,WIH1.2020
Residual,8.40107542641981e-06,0.00289846087198358,16.18,0.00207627847398178,0.666,0.838169194571579,WIH1.2020.22,BCC,22,2020,WIH1.2020
Pedigree,7.69176804713064e-06,0.00277340369350202,26.53,0.00238307600293479,0.607,0.655985497746058,WIH1.2020.22,CIVE,22,2020,WIH1.2020
Range,2.56847467810335e-06,0.00160264614875005,8.86,0.00238307600293479,0.607,0.655985497746058,WIH1.2020.22,CIVE,22,2020,WIH1.2020
Pass,2.52291310106542e-06,0.00158836806221525,8.7,0.00238307600293479,0.607,0.655985497746058,WIH1.2020.22,CIVE,22,2020,WIH1.2020
Replicate,6.23275942511338e-06,0.00249654950383792,21.5,0.00238307600293479,0.607,0.655985497746058,WIH1.2020.22,CIVE,22,2020,WIH1.2020
Residual,9.97240128416732e-06,0.00315791090503949,34.4,0.00238307600293479,0.607,0.655985497746058,WIH1.2020.22,CIVE,22,2020,WIH1.2020
Pedigree,0.000795114861860298,0.0281977811513654,31.15,0.0232641674513831,0.628,0.630469186131965,WIH1.2020.22,COM1,22,2020,WIH1.2020
Range,2.7626753129338e-05,0.00525611578347909,1.08,0.0232641674513831,0.628,0.630469186131965,WIH1.2020.22,COM1,22,2020,WIH1.2020
Pass,0.000598051887954538,0.0244550994263883,23.43,0.0232641674513831,0.628,0.630469186131965,WIH1.2020.22,COM1,22,2020,WIH1.2020
Replicate,0.000188378960396861,0.0137251215075445,7.38,0.0232641674513831,0.628,0.630469186131965,WIH1.2020.22,COM1,22,2020,WIH1.2020
Residual,0.000943168711671148,0.0307110519466714,36.95,0.0232641674513831,0.628,0.630469186131965,WIH1.2020.22,COM1,22,2020,WIH1.2020
Pedigree,1.13087885099406e-05,0.00336285422073878,31.5,0.00261432612103721,0.644,0.651974019403412,WIH1.2020.22,COM2,22,2020,WIH1.2020
Range,1.5845495713976e-06,0.00125878893043973,4.41,0.00261432612103721,0.644,0.651974019403412,WIH1.2020.22,COM2,22,2020,WIH1.2020
Pass,5.19548435563155e-06,0.002279360514625,14.47,0.00261432612103721,0.644,0.651974019403412,WIH1.2020.22,COM2,22,2020,WIH1.2020
Replicate,5.32002383944273e-06,0.00230651768678298,14.82,0.00261432612103721,0.644,0.651974019403412,WIH1.2020.22,COM2,22,2020,WIH1.2020
Residual,1.2495722893127e-05,0.00353492897992689,34.8,0.00261432612103721,0.644,0.651974019403412,WIH1.2020.22,COM2,22,2020,WIH1.2020
Pedigree,4.77574329692632e-05,0.00691067529039407,25.18,0.00595891350695962,0.605,0.670995755437396,WIH1.2020.22,ExG,22,2020,WIH1.2020
Range,2.03147815545338e-05,0.00450719220297225,10.71,0.00595891350695962,0.605,0.670995755437396,WIH1.2020.22,ExG,22,2020,WIH1.2020
Pass,1.37492276784362e-05,0.00370799510226702,7.25,0.00595891350695962,0.605,0.670995755437396,WIH1.2020.22,ExG,22,2020,WIH1.2020
Replicate,4.5450511832343e-05,0.00674169947656695,23.96,0.00595891350695962,0.605,0.670995755437396,WIH1.2020.22,ExG,22,2020,WIH1.2020
Residual,6.24042890761012e-05,0.00789963854085117,32.9,0.00595891350695962,0.605,0.670995755437396,WIH1.2020.22,ExG,22,2020,WIH1.2020
Pedigree,6.87730811165678e-05,0.00829295370278695,28.42,0.00644457452501113,0.645,0.687252057473607,WIH1.2020.22,ExG2,22,2020,WIH1.2020
Range,7.14489055035953e-06,0.00267299280776427,2.95,0.00644457452501113,0.645,0.687252057473607,WIH1.2020.22,ExG2,22,2020,WIH1.2020
Pass,5.63140072140592e-05,0.00750426593439086,23.27,0.00644457452501113,0.645,0.687252057473607,WIH1.2020.22,ExG2,22,2020,WIH1.2020
Replicate,3.40798567074033e-05,0.00583779553490898,14.08,0.00644457452501113,0.645,0.687252057473607,WIH1.2020.22,ExG2,22,2020,WIH1.2020
Residual,7.56835630136387e-05,0.00869963005038943,31.27,0.00644457452501113,0.645,0.687252057473607,WIH1.2020.22,ExG2,22,2020,WIH1.2020
Pedigree,0.000120748271996012,0.0109885518607327,27.07,0.0103060603524036,0.584,0.614335324281895,WIH1.2020.22,ExGR,22,2020,WIH1.2020
Range,0,0,0,0.0103060603524036,0.584,0.614335324281895,WIH1.2020.22,ExGR,22,2020,WIH1.2020
Pass,0.000142448683329298,0.0119351867739595,31.94,0.0103060603524036,0.584,0.614335324281895,WIH1.2020.22,ExGR,22,2020,WIH1.2020
Replicate,1.08111435152955e-05,0.00328803033977722,2.42,0.0103060603524036,0.584,0.614335324281895,WIH1.2020.22,ExGR,22,2020,WIH1.2020
Residual,0.000172015575869778,0.013115470859629,38.57,0.0103060603524036,0.584,0.614335324281895,WIH1.2020.22,ExGR,22,2020,WIH1.2020
Pedigree,2.70585914929073e-05,0.00520178733637846,11.27,0.00778866845200183,0.393,0.652510586506929,WIH1.2020.22,EXR,22,2020,WIH1.2020
Range,6.71783372304486e-06,0.00259187841594564,2.8,0.00778866845200183,0.393,0.652510586506929,WIH1.2020.22,EXR,22,2020,WIH1.2020
Pass,0.000108735173963722,0.0104276159290474,45.28,0.00778866845200183,0.393,0.652510586506929,WIH1.2020.22,EXR,22,2020,WIH1.2020
