"Domain","Vegetation.Index","FPC","FPC_ID","Env","N","N_complete","Cor","Status"
"AGDD","GLI_new","FPC6","FPC6_GLI_new","MOH1.2020",1006,1006,0.310979945570086,"ok"
"AGDD","GLI_new","FPC6","FPC6_GLI_new","NEH1.2021",246,246,0.1247004570644,"ok"
"AGDD","GLI_new","FPC6","FPC6_GLI_new","TXH1.2020",246,246,0.258516000051224,"ok"
"AGDD","GLI_new","FPC6","FPC6_GLI_new","TXH1.2021",246,246,0.145158290065368,"ok"
"AGDD","GLI_new","FPC6","FPC6_GLI_new","TXH2.2020",246,246,0.213666795566267,"ok"
"AGDD","GLI_new","FPC6","FPC6_GLI_new","TXH2.2021",246,246,-0.100937165489557,"ok"
"AGDD","GLI_new","FPC6","FPC6_GLI_new","TXH3.2020",266,266,0.110331203247438,"ok"
"AGDD","GLI_new","FPC6","FPC6_GLI_new","TXH3.2021",245,245,0.347667465488306,"ok"
"AGDD","GLI_new","FPC6","FPC6_GLI_new","WIH1.2020",394,394,0.317136547703315,"ok"
"AGDD","GLI_new","FPC6","FPC6_GLI_new","WIH1.2021",398,398,0.217046255322314,"ok"
"AGDD","GLI_new","FPC6","FPC6_GLI_new","WIH2.2020",1127,1127,0.116818272738096,"ok"
"AGDD","GLI_new","FPC6","FPC6_GLI_new","WIH2.2021",1137,1137,0.161595134443107,"ok"
"AGDD","GLI_new","FPC6","FPC6_GLI_new","WIH3.2020",415,415,0.0699785155913428,"ok"
"AGDD","GLI_new","FPC6","FPC6_GLI_new","WIH3.2021",397,397,0.162399714077616,"ok"
"AGDD","GLI_new","FPC7","FPC7_GLI_new","DEH1.2020",1142,1142,-0.125921360753323,"ok"
"AGDD","GLI_new","FPC7","FPC7_GLI_new","IAH4.2021",1128,1128,-0.246155750516883,"ok"
"AGDD","GLI_new","FPC7","FPC7_GLI_new","MIH1.2020",414,414,0.0390615611531284,"ok"
"AGDD","GLI_new","FPC7","FPC7_GLI_new","MNH1.2020",395,395,-0.441331055932254,"ok"
"AGDD","GLI_new","FPC7","FPC7_GLI_new","MNH1.2021",415,415,-0.162578890620584,"ok"
"AGDD","GLI_new","FPC7","FPC7_GLI_new","MOH1.2020",1006,1006,-0.00748561530821367,"ok"
"AGDD","GLI_new","FPC7","FPC7_GLI_new","NEH1.2021",246,246,0.177346793382838,"ok"
"AGDD","GLI_new","FPC7","FPC7_GLI_new","TXH1.2020",246,246,-0.181005979593271,"ok"
"AGDD","GLI_new","FPC7","FPC7_GLI_new","TXH1.2021",246,246,-0.0252647014598556,"ok"
"AGDD","GLI_new","FPC7","FPC7_GLI_new","TXH2.2020",246,246,0.0416501370992353,"ok"
"AGDD","GLI_new","FPC7","FPC7_GLI_new","TXH2.2021",246,246,0.29433820559318,"ok"
"AGDD","GLI_new","FPC7","FPC7_GLI_new","TXH3.2020",266,266,0.277883036230697,"ok"
"AGDD","GLI_new","FPC7","FPC7_GLI_new","TXH3.2021",245,245,0.151805111460446,"ok"
"AGDD","GLI_new","FPC7","FPC7_GLI_new","WIH1.2020",394,394,-0.372070751936689,"ok"
"AGDD","GLI_new","FPC7","FPC7_GLI_new","WIH1.2021",398,398,-0.0593079808178146,"ok"
"AGDD","GLI_new","FPC7","FPC7_GLI_new","WIH2.2020",1127,1127,-0.0276070937190843,"ok"
"AGDD","GLI_new","FPC7","FPC7_GLI_new","WIH2.2021",1137,1137,-0.154784294985501,"ok"
"AGDD","GLI_new","FPC7","FPC7_GLI_new","WIH3.2020",415,415,-0.146839674645491,"ok"
"AGDD","GLI_new","FPC7","FPC7_GLI_new","WIH3.2021",397,397,-0.253097098646927,"ok"
"AGDD","GdivB","FPC1","FPC1_GdivB","DEH1.2020",1142,1142,-0.0932651201481398,"ok"
"AGDD","GdivB","FPC1","FPC1_GdivB","IAH4.2021",1128,1128,0.0378601639408697,"ok"
"AGDD","GdivB","FPC1","FPC1_GdivB","MIH1.2020",414,414,0.125057486849999,"ok"
"AGDD","GdivB","FPC1","FPC1_GdivB","MNH1.2020",395,395,0.185066599519911,"ok"
"AGDD","GdivB","FPC1","FPC1_GdivB","MNH1.2021",415,415,0.0254984319540272,"ok"
"AGDD","GdivB","FPC1","FPC1_GdivB","MOH1.2020",1006,1006,0.242250038509236,"ok"
"AGDD","GdivB","FPC1","FPC1_GdivB","NEH1.2021",246,246,-0.00490028452193676,"ok"
"AGDD","GdivB","FPC1","FPC1_GdivB","TXH1.2020",246,246,-0.00536208974043083,"ok"
"AGDD","GdivB","FPC1","FPC1_GdivB","TXH1.2021",246,246,0.158663557378538,"ok"
"AGDD","GdivB","FPC1","FPC1_GdivB","TXH2.2020",246,246,0.025540070920655,"ok"
"AGDD","GdivB","FPC1","FPC1_GdivB","TXH2.2021",246,246,-0.301711083866493,"ok"
"AGDD","GdivB","FPC1","FPC1_GdivB","TXH3.2020",266,266,0.0602565173743086,"ok"
"AGDD","GdivB","FPC1","FPC1_GdivB","TXH3.2021",245,245,0.212584458058477,"ok"
"AGDD","GdivB","FPC1","FPC1_GdivB","WIH1.2020",394,394,0.0921650232387461,"ok"
"AGDD","GdivB","FPC1","FPC1_GdivB","WIH1.2021",398,398,0.18988567052694,"ok"
"AGDD","GdivB","FPC1","FPC1_GdivB","WIH2.2020",1127,1127,0.0592563193399882,"ok"
"AGDD","GdivB","FPC1","FPC1_GdivB","WIH2.2021",1137,1137,-0.00716297381682538,"ok"
"AGDD","GdivB","FPC1","FPC1_GdivB","WIH3.2020",415,415,-0.0323372914598239,"ok"
"AGDD","GdivB","FPC1","FPC1_GdivB","WIH3.2021",397,397,0.0373898983060051,"ok"
"AGDD","GdivB","FPC2","FPC2_GdivB","DEH1.2020",1142,1142,-0.245807643260908,"ok"
"AGDD","GdivB","FPC2","FPC2_GdivB","IAH4.2021",1128,1128,-0.0797397096726448,"ok"
"AGDD","GdivB","FPC2","FPC2_GdivB","MIH1.2020",414,414,0.106540603414409,"ok"
"AGDD","GdivB","FPC2","FPC2_GdivB","MNH1.2020",395,395,0.303571708088438,"ok"
"AGDD","GdivB","FPC2","FPC2_GdivB","MNH1.2021",415,415,0.16615080570761,"ok"
"AGDD","GdivB","FPC2","FPC2_GdivB","MOH1.2020",1006,1006,0.245801747092846,"ok"
"AGDD","GdivB","FPC2","FPC2_GdivB","NEH1.2021",246,246,0.0174228032857574,"ok"
"AGDD","GdivB","FPC2","FPC2_GdivB","TXH1.2020",246,246,0.334191480456978,"ok"
"AGDD","GdivB","FPC2","FPC2_GdivB","TXH1.2021",246,246,-0.192295409005248,"ok"
"AGDD","GdivB","FPC2","FPC2_GdivB","TXH2.2020",246,246,0.0964129945450216,"ok"
"AGDD","GdivB","FPC2","FPC2_GdivB","TXH2.2021",246,246,0.177821884077415,"ok"
"AGDD","GdivB","FPC2","FPC2_GdivB","TXH3.2020",266,266,0.0419993978082475,"ok"
"AGDD","GdivB","FPC2","FPC2_GdivB","TXH3.2021",245,245,-0.1566853449214,"ok"
"AGDD","GdivB","FPC2","FPC2_GdivB","WIH1.2020",394,394,0.186568287398296,"ok"
"AGDD","GdivB","FPC2","FPC2_GdivB","WIH1.2021",398,398,0.191361528320539,"ok"
"AGDD","GdivB","FPC2","FPC2_GdivB","WIH2.2020",1127,1127,0.114479250395026,"ok"
"AGDD","GdivB","FPC2","FPC2_GdivB","WIH2.2021",1137,1137,-0.0151433339058583,"ok"
"AGDD","GdivB","FPC2","FPC2_GdivB","WIH3.2020",415,415,-0.0780259515253533,"ok"
"AGDD","GdivB","FPC2","FPC2_GdivB","WIH3.2021",397,397,0.223775909502347,"ok"
"AGDD","GdivB","FPC3","FPC3_GdivB","DEH1.2020",1142,1142,-0.105711961217158,"ok"
"AGDD","GdivB","FPC3","FPC3_GdivB","IAH4.2021",1128,1128,-0.0469631806677596,"ok"
"AGDD","GdivB","FPC3","FPC3_GdivB","MIH1.2020",414,414,0.22060850901754,"ok"
"AGDD","GdivB","FPC3","FPC3_GdivB","MNH1.2020",395,395,0.202248134433235,"ok"
"AGDD","GdivB","FPC3","FPC3_GdivB","MNH1.2021",415,415,0.102250821942069,"ok"
"AGDD","GdivB","FPC3","FPC3_GdivB","MOH1.2020",1006,1006,0.0333496049667562,"ok"
"AGDD","GdivB","FPC3","FPC3_GdivB","NEH1.2021",246,246,0.00269011720388492,"ok"
"AGDD","GdivB","FPC3","FPC3_GdivB","TXH1.2020",246,246,0.13628961566446,"ok"
"AGDD","GdivB","FPC3","FPC3_GdivB","TXH1.2021",246,246,0.137952864066818,"ok"
"AGDD","GdivB","FPC3","FPC3_GdivB","TXH2.2020",246,246,0.206424994532289,"ok"
"AGDD","GdivB","FPC3","FPC3_GdivB","TXH2.2021",246,246,-0.304219294429339,"ok"
"AGDD","GdivB","FPC3","FPC3_GdivB","TXH3.2020",266,266,0.247054243729413,"ok"
"AGDD","GdivB","FPC3","FPC3_GdivB","TXH3.2021",245,245,0.130944670470358,"ok"
"AGDD","GdivB","FPC3","FPC3_GdivB","WIH1.2020",394,394,0.149288551675035,"ok"
"AGDD","GdivB","FPC3","FPC3_GdivB","WIH1.2021",398,398,0.261105973977923,"ok"
"AGDD","GdivB","FPC3","FPC3_GdivB","WIH2.2020",1127,1127,0.0535716224482107,"ok"
"AGDD","GdivB","FPC3","FPC3_GdivB","WIH2.2021",1137,1137,-0.00102306238783598,"ok"
"AGDD","GdivB","FPC3","FPC3_GdivB","WIH3.2020",415,415,-0.0819850113490936,"ok"
"AGDD","GdivB","FPC3","FPC3_GdivB","WIH3.2021",397,397,-0.017074431895888,"ok"
"AGDD","GdivB","FPC4","FPC4_GdivB","DEH1.2020",1142,1142,0.28309495422587,"ok"
"AGDD","GdivB","FPC4","FPC4_GdivB","IAH4.2021",1128,1128,-0.0637192646921029,"ok"
"AGDD","GdivB","FPC4","FPC4_GdivB","MIH1.2020",414,414,-0.050056390158696,"ok"
"AGDD","GdivB","FPC4","FPC4_GdivB","MNH1.2020",395,395,-0.170478015521488,"ok"
"AGDD","GdivB","FPC4","FPC4_GdivB","MNH1.2021",415,415,-0.0559098391341356,"ok"
"AGDD","GdivB","FPC4","FPC4_GdivB","MOH1.2020",1006,1006,-0.238694563516626,"ok"
"AGDD","GdivB","FPC4","FPC4_GdivB","NEH1.2021",246,246,0.0943293915843916,"ok"
"AGDD","GdivB","FPC4","FPC4_GdivB","TXH1.2020",246,246,0.321517046436486,"ok"
"AGDD","GdivB","FPC4","FPC4_GdivB","TXH1.2021",246,246,0.100386890831225,"ok"
"AGDD","GdivB","FPC4","FPC4_GdivB","TXH2.2020",246,246,0.272068441020015,"ok"
"AGDD","GdivB","FPC4","FPC4_GdivB","TXH2.2021",246,246,-0.216174766775721,"ok"
"AGDD","GdivB","FPC4","FPC4_GdivB","TXH3.2020",266,266,0.238312077721719,"ok"
"AGDD","GdivB","FPC4","FPC4_GdivB","TXH3.2021",245,245,0.166048643897866,"ok"
"AGDD","GdivB","FPC4","FPC4_GdivB","WIH1.2020",394,394,-0.1490266193379,"ok"
"AGDD","GdivB","FPC4","FPC4_GdivB","WIH1.2021",398,398,0.201899549147009,"ok"
"AGDD","GdivB","FPC4","FPC4_GdivB","WIH2.2020",1127,1127,-0.0571664367958038,"ok"
"AGDD","GdivB","FPC4","FPC4_GdivB","WIH2.2021",1137,1137,0.021001063495851,"ok"
"AGDD","GdivB","FPC4","FPC4_GdivB","WIH3.2020",415,415,-0.00533807271717164,"ok"
"AGDD","GdivB","FPC4","FPC4_GdivB","WIH3.2021",397,397,-0.225882090464688,"ok"
"AGDD","GdivB","FPC5","FPC5_GdivB","DEH1.2020",1142,1142,0.259572228489598,"ok"
"AGDD","GdivB","FPC5","FPC5_GdivB","IAH4.2021",1128,1128,0.0433898194398525,"ok"
"AGDD","GdivB","FPC5","FPC5_GdivB","MIH1.2020",414,414,-0.314216363649087,"ok"
"AGDD","GdivB","FPC5","FPC5_GdivB","MNH1.2020",395,395,-0.161435741929323,"ok"
"AGDD","GdivB","FPC5","FPC5_GdivB","MNH1.2021",415,415,-0.0169521098731035,"ok"
"AGDD","GdivB","FPC5","FPC5_GdivB","MOH1.2020",1006,1006,-0.142414036626926,"ok"
"AGDD","GdivB","FPC5","FPC5_GdivB","NEH1.2021",246,246,0.0562235637884073,"ok"
"AGDD","GdivB","FPC5","FPC5_GdivB","TXH1.2020",246,246,0.265201318845531,"ok"
"AGDD","GdivB","FPC5","FPC5_GdivB","TXH1.2021",246,246,0.0822293448595142,"ok"
"AGDD","GdivB","FPC5","FPC5_GdivB","TXH2.2020",246,246,-0.00607113383679038,"ok"
"AGDD","GdivB","FPC5","FPC5_GdivB","TXH2.2021",246,246,-0.212137928971778,"ok"
"AGDD","GdivB","FPC5","FPC5_GdivB","TXH3.2020",266,266,-0.032619788281612,"ok"
"AGDD","GdivB","FPC5","FPC5_GdivB","TXH3.2021",245,245,-0.0730654661046029,"ok"
"AGDD","GdivB","FPC5","FPC5_GdivB","WIH1.2020",394,394,-0.0587198002911836,"ok"
"AGDD","GdivB","FPC5","FPC5_GdivB","WIH1.2021",398,398,0.102122022212327,"ok"
"AGDD","GdivB","FPC5","FPC5_GdivB","WIH2.2020",1127,1127,-0.0225452856483028,"ok"
"AGDD","GdivB","FPC5","FPC5_GdivB","WIH2.2021",1137,1137,0.0586535021610279,"ok"
"AGDD","GdivB","FPC5","FPC5_GdivB","WIH3.2020",415,415,-0.011820645498293,"ok"
"AGDD","GdivB","FPC5","FPC5_GdivB","WIH3.2021",397,397,-0.0798132735778406,"ok"
"AGDD","GdivB","FPC6","FPC6_GdivB","DEH1.2020",1142,1142,0.0877824665073294,"ok"
"AGDD","GdivB","FPC6","FPC6_GdivB","IAH4.2021",1128,1128,-0.0594062731346585,"ok"
"AGDD","GdivB","FPC6","FPC6_GdivB","MIH1.2020",414,414,0.0733069574093442,"ok"
"AGDD","GdivB","FPC6","FPC6_GdivB","MNH1.2020",395,395,-0.231450093972505,"ok"
"AGDD","GdivB","FPC6","FPC6_GdivB","MNH1.2021",415,415,-0.0539084430760053,"ok"
"AGDD","GdivB","FPC6","FPC6_GdivB","MOH1.2020",1006,1006,-0.0483664263895862,"ok"
"AGDD","GdivB","FPC6","FPC6_GdivB","NEH1.2021",246,246,0.0766579730068221,"ok"
"AGDD","GdivB","FPC6","FPC6_GdivB","TXH1.2020",246,246,0.162580848320883,"ok"
"AGDD","GdivB","FPC6","FPC6_GdivB","TXH1.2021",246,246,0.052296842137208,"ok"
"AGDD","GdivB","FPC6","FPC6_GdivB","TXH2.2020",246,246,0.333768810885475,"ok"
"AGDD","GdivB","FPC6","FPC6_GdivB","TXH2.2021",246,246,-0.0782502991791669,"ok"
"AGDD","GdivB","FPC6","FPC6_GdivB","TXH3.2020",266,266,0.242817449094356,"ok"
"AGDD","GdivB","FPC6","FPC6_GdivB","TXH3.2021",245,245,0.11294058070761,"ok"
"AGDD","GdivB","FPC6","FPC6_GdivB","WIH1.2020",394,394,-0.10441374974679,"ok"
"AGDD","GdivB","FPC6","FPC6_GdivB","WIH1.2021",398,398,0.0694213452350242,"ok"
"AGDD","GdivB","FPC6","FPC6_GdivB","WIH2.2020",1127,1127,0.0190111232304772,"ok"
"AGDD","GdivB","FPC6","FPC6_GdivB","WIH2.2021",1137,1137,-0.0244436193866228,"ok"
"AGDD","GdivB","FPC6","FPC6_GdivB","WIH3.2020",415,415,-0.0356170604105336,"ok"
"AGDD","GdivB","FPC6","FPC6_GdivB","WIH3.2021",397,397,-0.126304257817795,"ok"
"AGDD","GdivB","FPC7","FPC7_GdivB","DEH1.2020",1142,1142,0.289443957041284,"ok"
"AGDD","GdivB","FPC7","FPC7_GdivB","IAH4.2021",1128,1128,0.0849800687441406,"ok"
"AGDD","GdivB","FPC7","FPC7_GdivB","MIH1.2020",414,414,0.00563885212789771,"ok"
"AGDD","GdivB","FPC7","FPC7_GdivB","MNH1.2020",395,395,-0.204142235304736,"ok"
"AGDD","GdivB","FPC7","FPC7_GdivB","MNH1.2021",415,415,-0.0341057682134053,"ok"
"AGDD","GdivB","FPC7","FPC7_GdivB","MOH1.2020",1006,1006,0.195084985764707,"ok"
"AGDD","GdivB","FPC7","FPC7_GdivB","NEH1.2021",246,246,0.0248606447283664,"ok"
"AGDD","GdivB","FPC7","FPC7_GdivB","TXH1.2020",246,246,0.25503352891835,"ok"
"AGDD","GdivB","FPC7","FPC7_GdivB","TXH1.2021",246,246,-0.0334230294169058,"ok"
"AGDD","GdivB","FPC7","FPC7_GdivB","TXH2.2020",246,246,0.0589828365569798,"ok"
"AGDD","GdivB","FPC7","FPC7_GdivB","TXH2.2021",246,246,-0.0929943554946759,"ok"
"AGDD","GdivB","FPC7","FPC7_GdivB","TXH3.2020",266,266,0.0477682405896113,"ok"
"AGDD","GdivB","FPC7","FPC7_GdivB","TXH3.2021",245,245,-0.268762499011282,"ok"
"AGDD","GdivB","FPC7","FPC7_GdivB","WIH1.2020",394,394,-0.0968029686666379,"ok"
"AGDD","GdivB","FPC7","FPC7_GdivB","WIH1.2021",398,398,0.168633838243257,"ok"
"AGDD","GdivB","FPC7","FPC7_GdivB","WIH2.2020",1127,1127,0.0857706050850277,"ok"
"AGDD","GdivB","FPC7","FPC7_GdivB","WIH2.2021",1137,1137,-0.0370027182320997,"ok"
"AGDD","GdivB","FPC7","FPC7_GdivB","WIH3.2020",415,415,-0.0620033857736794,"ok"
"AGDD","GdivB","FPC7","FPC7_GdivB","WIH3.2021",397,397,-0.0248119489881809,"ok"
"AGDD","GdivR","FPC1","FPC1_GdivR","DEH1.2020",1142,1142,-0.226642143029771,"ok"
"AGDD","GdivR","FPC1","FPC1_GdivR","IAH4.2021",1128,1128,0.17649949913785,"ok"
"AGDD","GdivR","FPC1","FPC1_GdivR","MIH1.2020",414,414,0.236889545986587,"ok"
"AGDD","GdivR","FPC1","FPC1_GdivR","MNH1.2020",395,395,0.210523134392598,"ok"
"AGDD","GdivR","FPC1","FPC1_GdivR","MNH1.2021",415,415,0.170585438251559,"ok"
"AGDD","GdivR","FPC1","FPC1_GdivR","MOH1.2020",1006,1006,0.391022204085936,"ok"
"AGDD","GdivR","FPC1","FPC1_GdivR","NEH1.2021",246,246,0.0359212900750421,"ok"
"AGDD","GdivR","FPC1","FPC1_GdivR","TXH1.2020",246,246,0.633761590687505,"ok"
"AGDD","GdivR","FPC1","FPC1_GdivR","TXH1.2021",246,246,-0.0295894267899883,"ok"
"AGDD","GdivR","FPC1","FPC1_GdivR","TXH2.2020",246,246,0.383408622669441,"ok"
"AGDD","GdivR","FPC1","FPC1_GdivR","TXH2.2021",246,246,0.408003954129293,"ok"
"AGDD","GdivR","FPC1","FPC1_GdivR","TXH3.2020",266,266,0.153501264999432,"ok"
"AGDD","GdivR","FPC1","FPC1_GdivR","TXH3.2021",245,245,0.478620248504732,"ok"
"AGDD","GdivR","FPC1","FPC1_GdivR","WIH1.2020",394,394,0.296007365983187,"ok"
"AGDD","GdivR","FPC1","FPC1_GdivR","WIH1.2021",398,398,0.162486648564269,"ok"
"AGDD","GdivR","FPC1","FPC1_GdivR","WIH2.2020",1127,1127,0.0938310543846399,"ok"
"AGDD","GdivR","FPC1","FPC1_GdivR","WIH2.2021",1137,1137,-0.0418344600397472,"ok"
"AGDD","GdivR","FPC1","FPC1_GdivR","WIH3.2020",415,415,-0.0310943677955767,"ok"
"AGDD","GdivR","FPC1","FPC1_GdivR","WIH3.2021",397,397,0.320007666702628,"ok"
"AGDD","GdivR","FPC2","FPC2_GdivR","DEH1.2020",1142,1142,-0.264916637516486,"ok"
"AGDD","GdivR","FPC2","FPC2_GdivR","IAH4.2021",1128,1128,-0.116829469852881,"ok"
"AGDD","GdivR","FPC2","FPC2_GdivR","MIH1.2020",414,414,0.113686415534441,"ok"
"AGDD","GdivR","FPC2","FPC2_GdivR","MNH1.2020",395,395,-0.463374103897294,"ok"
"AGDD","GdivR","FPC2","FPC2_GdivR","MNH1.2021",415,415,-0.146570126270487,"ok"
"AGDD","GdivR","FPC2","FPC2_GdivR","MOH1.2020",1006,1006,-0.286012913657802,"ok"
"AGDD","GdivR","FPC2","FPC2_GdivR","NEH1.2021",246,246,-0.182550439553348,"ok"
"AGDD","GdivR","FPC2","FPC2_GdivR","TXH1.2020",246,246,0.134685856368636,"ok"
"AGDD","GdivR","FPC2","FPC2_GdivR","TXH1.2021",246,246,-0.0374532374880162,"ok"
"AGDD","GdivR","FPC2","FPC2_GdivR","TXH2.2020",246,246,0.133160845568933,"ok"
"AGDD","GdivR","FPC2","FPC2_GdivR","TXH2.2021",246,246,-0.172880219472927,"ok"
"AGDD","GdivR","FPC2","FPC2_GdivR","TXH3.2020",266,266,0.253224296530901,"ok"
"AGDD","GdivR","FPC2","FPC2_GdivR","TXH3.2021",245,245,0.146686329314619,"ok"
"AGDD","GdivR","FPC2","FPC2_GdivR","WIH1.2020",394,394,-0.438844071689235,"ok"
"AGDD","GdivR","FPC2","FPC2_GdivR","WIH1.2021",398,398,-0.147834944658022,"ok"
"AGDD","GdivR","FPC2","FPC2_GdivR","WIH2.2020",1127,1127,-0.0543604010554078,"ok"
"AGDD","GdivR","FPC2","FPC2_GdivR","WIH2.2021",1137,1137,-0.312805490187706,"ok"
"AGDD","GdivR","FPC2","FPC2_GdivR","WIH3.2020",415,415,-0.28054253560326,"ok"
"AGDD","GdivR","FPC2","FPC2_GdivR","WIH3.2021",397,397,-0.279981671863027,"ok"
"AGDD","GdivR","FPC3","FPC3_GdivR","DEH1.2020",1142,1142,0.253514743087374,"ok"
"AGDD","GdivR","FPC3","FPC3_GdivR","IAH4.2021",1128,1128,0.281541441427086,"ok"
"AGDD","GdivR","FPC3","FPC3_GdivR","MIH1.2020",414,414,0.213068832776212,"ok"
"AGDD","GdivR","FPC3","FPC3_GdivR","MNH1.2020",395,395,0.347460560684712,"ok"
"AGDD","GdivR","FPC3","FPC3_GdivR","MNH1.2021",415,415,0.25059671054994,"ok"
"AGDD","GdivR","FPC3","FPC3_GdivR","MOH1.2020",1006,1006,0.436500994161957,"ok"
"AGDD","GdivR","FPC3","FPC3_GdivR","NEH1.2021",246,246,0.17962764154861,"ok"
"AGDD","GdivR","FPC3","FPC3_GdivR","TXH1.2020",246,246,0.67052349476571,"ok"
"AGDD","GdivR","FPC3","FPC3_GdivR","TXH1.2021",246,246,0.11270831674783,"ok"
"AGDD","GdivR","FPC3","FPC3_GdivR","TXH2.2020",246,246,0.484631729610809,"ok"
"AGDD","GdivR","FPC3","FPC3_GdivR","TXH2.2021",246,246,0.142670612615456,"ok"
"AGDD","GdivR","FPC3","FPC3_GdivR","TXH3.2020",266,266,0.132399495800695,"ok"
"AGDD","GdivR","FPC3","FPC3_GdivR","TXH3.2021",245,245,0.516451758415464,"ok"
"AGDD","GdivR","FPC3","FPC3_GdivR","WIH1.2020",394,394,0.530421874422972,"ok"
"AGDD","GdivR","FPC3","FPC3_GdivR","WIH1.2021",398,398,0.255754376010661,"ok"
"AGDD","GdivR","FPC3","FPC3_GdivR","WIH2.2020",1127,1127,0.123196972528785,"ok"
"AGDD","GdivR","FPC3","FPC3_GdivR","WIH2.2021",1137,1137,0.118093677547005,"ok"
"AGDD","GdivR","FPC3","FPC3_GdivR","WIH3.2020",415,415,-0.00375704622874866,"ok"
"AGDD","GdivR","FPC3","FPC3_GdivR","WIH3.2021",397,397,0.227800091104803,"ok"
"AGDD","GdivR","FPC4","FPC4_GdivR","DEH1.2020",1142,1142,0.174280023054474,"ok"
"AGDD","GdivR","FPC4","FPC4_GdivR","IAH4.2021",1128,1128,0.166663456621927,"ok"
"AGDD","GdivR","FPC4","FPC4_GdivR","MIH1.2020",414,414,0.376430950433696,"ok"
"AGDD","GdivR","FPC4","FPC4_GdivR","MNH1.2020",395,395,-0.313540659141289,"ok"
"AGDD","GdivR","FPC4","FPC4_GdivR","MNH1.2021",415,415,-0.0716243523002918,"ok"
"AGDD","GdivR","FPC4","FPC4_GdivR","MOH1.2020",1006,1006,0.124572132652555,"ok"
"AGDD","GdivR","FPC4","FPC4_GdivR","NEH1.2021",246,246,0.36728887569416,"ok"
"AGDD","GdivR","FPC4","FPC4_GdivR","TXH1.2020",246,246,0.558107781666084,"ok"
"AGDD","GdivR","FPC4","FPC4_GdivR","TXH1.2021",246,246,0.157627635501568,"ok"
"AGDD","GdivR","FPC4","FPC4_GdivR","TXH2.2020",246,246,0.424647030568615,"ok"
"AGDD","GdivR","FPC4","FPC4_GdivR","TXH2.2021",246,246,0.0855060150655454,"ok"
"AGDD","GdivR","FPC4","FPC4_GdivR","TXH3.2020",266,266,0.292542769506261,"ok"
"AGDD","GdivR","FPC4","FPC4_GdivR","TXH3.2021",245,245,0.546165127157739,"ok"
"AGDD","GdivR","FPC4","FPC4_GdivR","WIH1.2020",394,394,-0.100530855051727,"ok"
"AGDD","GdivR","FPC4","FPC4_GdivR","WIH1.2021",398,398,0.12588526066672,"ok"
"AGDD","GdivR","FPC4","FPC4_GdivR","WIH2.2020",1127,1127,0.0463884325541142,"ok"
"AGDD","GdivR","FPC4","FPC4_GdivR","WIH2.2021",1137,1137,-0.229307317962379,"ok"
"AGDD","GdivR","FPC4","FPC4_GdivR","WIH3.2020",415,415,-0.170995382095659,"ok"
"AGDD","GdivR","FPC4","FPC4_GdivR","WIH3.2021",397,397,-0.0440574185464715,"ok"
"AGDD","GdivR","FPC5","FPC5_GdivR","DEH1.2020",1142,1142,-0.421985454528627,"ok"
"AGDD","GdivR","FPC5","FPC5_GdivR","IAH4.2021",1128,1128,0.0338119779785099,"ok"
"AGDD","GdivR","FPC5","FPC5_GdivR","MIH1.2020",414,414,0.187026945274958,"ok"
"AGDD","GdivR","FPC5","FPC5_GdivR","MNH1.2020",395,395,0.329265500732982,"ok"
"AGDD","GdivR","FPC5","FPC5_GdivR","MNH1.2021",415,415,0.0330061811257061,"ok"
"AGDD","GdivR","FPC5","FPC5_GdivR","MOH1.2020",1006,1006,-0.0672108922742405,"ok"
"AGDD","GdivR","FPC5","FPC5_GdivR","NEH1.2021",246,246,0.288701094578682,"ok"
"AGDD","GdivR","FPC5","FPC5_GdivR","TXH1.2020",246,246,0.401816141700081,"ok"
"AGDD","GdivR","FPC5","FPC5_GdivR","TXH1.2021",246,246,-0.0374831876877327,"ok"
"AGDD","GdivR","FPC5","FPC5_GdivR","TXH2.2020",246,246,-0.0231742544724806,"ok"
"AGDD","GdivR","FPC5","FPC5_GdivR","TXH2.2021",246,246,0.280650687212668,"ok"
"AGDD","GdivR","FPC5","FPC5_GdivR","TXH3.2020",266,266,0.287101904378675,"ok"
"AGDD","GdivR","FPC5","FPC5_GdivR","TXH3.2021",245,245,0.440027411265707,"ok"
"AGDD","GdivR","FPC5","FPC5_GdivR","WIH1.2020",394,394,0.271070504846944,"ok"
"AGDD","GdivR","FPC5","FPC5_GdivR","WIH1.2021",398,398,-0.0371014596700259,"ok"
"AGDD","GdivR","FPC5","FPC5_GdivR","WIH2.2020",1127,1127,0.0349189590741923,"ok"
"AGDD","GdivR","FPC5","FPC5_GdivR","WIH2.2021",1137,1137,0.00725713488706567,"ok"
"AGDD","GdivR","FPC5","FPC5_GdivR","WIH3.2020",415,415,0.0746327185898177,"ok"
"AGDD","GdivR","FPC5","FPC5_GdivR","WIH3.2021",397,397,-0.068532948827923,"ok"
"AGDD","GdivR","FPC6","FPC6_GdivR","DEH1.2020",1142,1142,-0.398757861700969,"ok"
"AGDD","GdivR","FPC6","FPC6_GdivR","IAH4.2021",1128,1128,-0.11639388884353,"ok"
"AGDD","GdivR","FPC6","FPC6_GdivR","MIH1.2020",414,414,0.0646837068787596,"ok"
"AGDD","GdivR","FPC6","FPC6_GdivR","MNH1.2020",395,395,0.382336994705606,"ok"
